address_id,Longitude,Latitude,Start_date,End_date
847,-102.91736715238947,29.36644799528132,2023-12-24,2024-01-18
848,-90.8928746619984,37.90372631386988,2023-01-01,2023-01-09
849,-110.24438647838691,38.02004850123902,2023-12-26,2024-01-21
850,-120.26622766534489,42.82217200248183,2023-06-08,2023-06-17
851,-103.19005379574612,44.15618368930784,2023-12-01,2023-12-27
852,-67.88517113780189,30.726743071701065,2023-05-06,2023-05-18
853,-71.43747206236206,35.315089351923504,2023-05-29,2023-06-16
854,-72.3563867319937,37.66767098589347,2023-11-08,2023-11-23
855,-84.44530655983185,38.817748952874645,2023-04-22,2023-04-25
856,-96.77907502647062,28.966249936202864,2023-07-08,2023-07-29
857,-107.868382067073,42.79320872975019,2023-11-17,2023-11-20
858,-85.23612661687034,29.8934695868218,2023-10-24,2023-11-17
859,-88.67988694432668,37.5879287598561,2023-12-13,2023-12-26
860,-89.6684136039666,41.07020555867446,2023-04-09,2023-04-13
861,-88.0969745379214,31.873397606429485,2023-02-02,2023-02-20
862,-92.48578920580056,33.1962536248092,2023-06-18,2023-07-14
863,-112.04845258100204,42.19490349180506,2023-08-19,2023-08-20
864,-124.51662021505918,32.65728487879808,2023-09-19,2023-10-01
865,-71.11165146476834,31.74676300496892,2023-03-29,2023-04-26
866,-66.48529737433311,36.41740768487786,2023-12-16,2024-01-09
867,-72.83885406924435,26.89539891991661,2023-08-18,2023-08-21
868,-123.89032576803308,27.283164929292585,2023-05-13,2023-05-22
869,-87.66582981567231,34.54947168250703,2023-06-01,2023-06-28
870,-86.14585248685205,35.313895860142054,2023-10-20,2023-11-19
871,-116.138220341022,25.01505421417034,2023-12-07,2023-12-18
872,-73.32332951003809,47.14127878320632,2023-10-14,2023-10-25
873,-86.9157490059637,41.8656770448166,2023-12-17,2024-01-13
874,-113.202817609042,33.5017900999526,2023-08-15,2023-09-12
875,-94.45197127435908,36.87143103640568,2023-08-27,2023-09-14
876,-73.18625732425454,35.54617366034867,2023-04-26,2023-05-20
877,-114.00596498283583,31.192823272246187,2023-02-27,2023-03-04
878,-122.04043472028908,41.78198495711738,2023-12-25,2024-01-09
879,-85.90350209939379,41.75346124409456,2023-07-24,2023-07-30
880,-115.06106531974682,36.12835571466989,2023-12-29,2024-01-15
881,-121.71094043345695,47.00968257953728,2023-11-26,2023-12-15
882,-113.83868304348876,48.04550601242357,2023-07-31,2023-08-19
883,-97.501181396942,36.95584805098942,2023-10-07,2023-11-05
884,-106.2878039556264,37.824197929082885,2023-10-20,2023-11-15
885,-112.3440726713458,26.525392172839773,2023-12-06,2023-12-26
886,-116.95081580628464,39.90725058126407,2023-05-14,2023-05-24
887,-114.91242753608076,37.78999939531915,2023-11-08,2023-11-23
888,-103.33396895112072,38.54511249553026,2023-08-06,2023-08-21
889,-82.51582610126634,42.95375735395886,2023-11-25,2023-12-12
890,-119.75707693893222,35.23197303769691,2023-11-01,2023-11-29
891,-93.66748506349757,25.061639057507584,2023-10-19,2023-10-21
892,-66.91743056251391,33.887465278599066,2023-12-26,2024-01-25
893,-74.41840114922664,43.13308315142807,2023-08-13,2023-08-24
894,-68.07885668529836,28.800098243642694,2023-06-07,2023-07-07
895,-106.3588231929657,38.70835755283207,2023-11-09,2023-11-15
896,-79.01915506862528,36.41621850847692,2023-02-12,2023-02-28
897,-70.76896094711682,46.81289746290484,2023-01-01,2023-01-24
898,-100.91031858271076,33.98008928400573,2023-05-18,2023-05-20
899,-119.85595324281869,47.46712509813512,2023-01-07,2023-01-09
900,-91.20142127655056,39.85945153590861,2023-07-03,2023-07-18
901,-69.95239367117524,34.46054363272586,2023-10-12,2023-10-16
902,-66.22532830166662,42.19384313309048,2023-09-16,2023-10-11
903,-78.24890816958109,45.96708621306966,2023-12-27,2024-01-23
904,-93.5898421843093,29.22717533070988,2023-08-30,2023-09-23
905,-95.97725851304068,32.59774165335308,2023-11-28,2023-12-08
906,-83.53336815512945,43.7926801006584,2023-05-01,2023-05-16
907,-93.42823949464908,28.725749822770503,2023-04-18,2023-05-06
908,-92.70124652769854,30.52111006454797,2023-07-28,2023-07-29
909,-114.16534606887036,31.63877363655068,2023-04-10,2023-04-15
910,-85.62928446470133,48.11070388750744,2023-04-24,2023-04-27
911,-114.33290443326548,27.830337342612445,2023-12-22,2024-01-04
912,-69.9904656879369,25.99676800443092,2023-01-10,2023-02-01
913,-98.14047907802056,48.23647813678812,2023-12-27,2024-01-13
914,-86.0188585140739,43.88073418437946,2023-10-13,2023-10-23
915,-68.84712648965188,36.62555293102032,2023-05-02,2023-05-22
916,-81.97083201009372,31.673122669058223,2023-12-01,2023-12-02
917,-76.59277145106682,46.83387572924812,2023-03-22,2023-04-04
918,-122.38309129378922,32.12828294004816,2023-03-12,2023-04-01
919,-117.63231009555412,44.22467795944689,2023-08-23,2023-09-18
920,-80.12322247083826,29.58494991671242,2023-05-09,2023-05-11
921,-72.1994002358299,31.642379704429683,2023-01-14,2023-02-10
922,-99.8699357256298,46.83522961833862,2023-01-10,2023-01-15
923,-99.95876317753964,35.13589996259668,2023-11-25,2023-12-11
924,-121.31197343663584,39.379879459241785,2023-09-08,2023-09-12
925,-92.98631855308416,47.046983028830695,2023-06-27,2023-07-07
926,-104.7968398556959,36.97846693134427,2023-08-03,2023-08-06
927,-124.4687996778834,32.07859668932565,2023-07-30,2023-08-23
928,-101.77059304478364,26.53460511650911,2023-10-23,2023-10-24
929,-77.85905940892975,32.197981635369835,2023-05-12,2023-06-03
930,-81.08279175502346,31.546977720015494,2023-04-20,2023-05-19
931,-81.67571760789227,42.03338179022035,2023-06-16,2023-06-29
932,-66.49785347413592,43.02760371423567,2023-10-15,2023-11-09
933,-107.60487015657532,36.97469960031184,2023-07-28,2023-08-09
934,-77.43519452574077,38.41054778712697,2023-03-01,2023-03-04
935,-88.8494918451272,31.09157577032649,2023-05-05,2023-05-23
936,-66.03089582095924,48.72112577329982,2023-11-24,2023-12-21
937,-99.10371606380303,34.41451624869167,2023-08-12,2023-08-14
938,-89.75943045363587,47.52421354479246,2023-07-17,2023-07-26
939,-119.607786071238,32.12664942814506,2023-12-08,2024-01-03
940,-92.16905374636524,40.16314198263247,2023-08-21,2023-09-01
941,-66.36714235253928,35.129798600948,2023-01-11,2023-01-25
942,-81.27565325055747,46.48574207164379,2023-02-15,2023-03-06
943,-75.27679024116186,43.438144132630015,2023-08-22,2023-08-25
944,-109.3735831254564,41.29293987676565,2023-01-03,2023-01-06
945,-99.30618425378432,36.8119402812635,2023-02-25,2023-03-11
946,-107.89938408232372,38.77672760016435,2023-04-07,2023-04-23
947,-124.60182058785064,41.27960759419753,2023-12-16,2023-12-25
948,-92.34831241730056,44.70892823869568,2023-02-27,2023-03-13
949,-71.86921567420869,42.18696946732351,2023-02-17,2023-02-19
950,-74.86631561040393,30.085056345697453,2023-08-25,2023-09-14
951,-70.61585874173937,48.00081296697656,2023-02-11,2023-02-15
952,-121.82812360350286,37.31715579608553,2023-03-14,2023-03-20
953,-75.45422584360065,33.25170737515007,2023-10-20,2023-10-21
954,-93.5591783054554,33.12455668238724,2023-04-13,2023-05-12
955,-81.00878736328923,43.63314658389006,2023-03-11,2023-03-12
956,-66.91014003628229,40.49891943149416,2023-12-31,2024-01-24
957,-106.29942973657012,45.55177041230391,2023-02-20,2023-02-21
958,-71.03052083458383,34.4273581141623,2023-09-09,2023-09-10
959,-107.25485679155764,34.40822313349629,2023-12-20,2024-01-12
960,-99.6636315523746,38.27151585635191,2023-03-24,2023-04-08
961,-100.9858672507203,26.572131389637057,2023-10-19,2023-11-12
962,-112.50143040195258,41.50673445853927,2023-01-09,2023-01-10
963,-115.36997664185836,39.32818386992789,2023-10-28,2023-11-13
964,-91.3703438101406,25.56123099413335,2023-04-17,2023-05-01
965,-91.30675976189596,42.31451904741935,2023-11-14,2023-12-10
966,-72.94869342303768,27.940608943763728,2023-01-28,2023-02-16
967,-81.77196020125612,28.772250760672367,2023-06-01,2023-06-21
968,-75.21707565327173,25.14635596709608,2023-02-13,2023-02-16
969,-72.29157464923608,46.51974319612363,2023-04-11,2023-04-17
970,-66.14527141988837,44.4640608807468,2023-10-16,2023-10-24
971,-122.23459672455036,39.77324478036354,2023-08-01,2023-08-09
972,-80.74049124178163,41.44423683335945,2023-07-22,2023-07-29
973,-122.86280253836168,39.02520078445112,2023-11-09,2023-11-23
974,-117.35161043389522,38.57221191221039,2023-12-05,2023-12-20
975,-95.97704901744126,43.91379968224901,2023-10-05,2023-10-13
976,-88.93390103384635,27.825187134340663,2023-03-16,2023-04-01
977,-106.44276340890546,28.219050084871583,2023-12-27,2024-01-22
978,-120.5527021897988,29.782479871451063,2023-10-19,2023-10-27
979,-91.71203137287893,48.91665086443922,2023-01-23,2023-01-29
980,-70.75813672278727,38.03242945357853,2023-04-03,2023-04-23
981,-110.7167507971622,37.10172188598719,2023-03-27,2023-04-16
982,-91.9394594925857,35.1492407291606,2023-08-13,2023-08-29
983,-114.01413907041857,27.309959390611887,2023-02-24,2023-03-25
984,-107.97882840169424,38.53593251926242,2023-01-14,2023-02-08
985,-114.93864351384566,34.75901869406283,2023-08-08,2023-08-28
986,-80.45463538321661,40.798860094576895,2023-08-30,2023-09-23
987,-107.98767941042712,40.78028299718138,2023-11-11,2023-11-23
988,-122.63598990021669,27.83019547793742,2023-11-14,2023-12-04
989,-97.37691472942214,43.830424129149286,2023-01-11,2023-01-18
990,-90.84020041933414,36.32984557014285,2023-06-19,2023-07-06
991,-86.35464441415462,28.135764082690223,2023-10-02,2023-10-20
992,-96.29153508920794,41.411408542169454,2023-01-15,2023-02-03
993,-99.5605888656008,32.409670445879705,2023-07-16,2023-08-08
994,-119.73672959595405,41.38872939846373,2023-05-01,2023-05-18
995,-88.68077053141386,46.57882419274583,2023-05-27,2023-06-06
996,-77.84079485344074,29.28950723672745,2023-01-29,2023-02-19
997,-100.97528528640674,37.58587469455451,2023-07-29,2023-08-27
998,-79.17128603210782,45.682747706939736,2023-08-19,2023-08-25
999,-74.89840727016899,26.42449586310968,2023-11-10,2023-11-25
1000,-95.36592834016666,30.448343842466493,2023-01-14,2023-02-02
